state,district,date,sex,age,ethnicity,population
Selangor,Kuala Selangor,2021/1/1,male,overall,overall,145.2
Selangor,Petaling,2021/1/1,both,overall,overall,2315.7
Selangor,Petaling,2021/1/1,female,overall,overall,1080
Selangor,Petaling,2021/1/1,male,overall,overall,1235.7
Selangor,Sabak Bernam,2021/1/1,both,overall,overall,107.5
Selangor,Sabak Bernam,2021/1/1,female,overall,overall,51.7
Selangor,Sabak Bernam,2021/1/1,male,overall,overall,55.8
Selangor,Sepang,2021/1/1,both,overall,overall,330.7
Selangor,Sepang,2021/1/1,female,overall,overall,153.3
Selangor,Sepang,2021/1/1,male,overall,overall,177.4
Selangor,Ulu Langat,2021/1/1,both,overall,overall,1393.3
Selangor,Ulu Langat,2021/1/1,female,overall,overall,657.6
Selangor,Ulu Langat,2021/1/1,male,overall,overall,735.7
Selangor,Ulu Selangor,2021/1/1,both,overall,overall,243.4
Selangor,Ulu Selangor,2021/1/1,female,overall,overall,114.7
Selangor,Ulu Selangor,2021/1/1,male,overall,overall,128.7
Terengganu,Besut,2021/1/1,both,overall,overall,156.8
Terengganu,Besut,2021/1/1,female,overall,overall,77
Terengganu,Besut,2021/1/1,male,overall,overall,79.8
Terengganu,Dungun,2021/1/1,both,overall,overall,160.7
Terengganu,Dungun,2021/1/1,female,overall,overall,78.1
Terengganu,Dungun,2021/1/1,male,overall,overall,82.6
Terengganu,Hulu Terengganu,2021/1/1,both,overall,overall,71.6
Terengganu,Hulu Terengganu,2021/1/1,female,overall,overall,33.4
Terengganu,Hulu Terengganu,2021/1/1,male,overall,overall,38.2
Terengganu,Kemaman,2021/1/1,both,overall,overall,218.7
Terengganu,Kemaman,2021/1/1,female,overall,overall,104
Terengganu,Kemaman,2021/1/1,male,overall,overall,114.7
Terengganu,Kuala Nerus,2021/1/1,both,overall,overall,149.3
Terengganu,Kuala Nerus,2021/1/1,female,overall,overall,74.9
Terengganu,Kuala Nerus,2021/1/1,male,overall,overall,74.4
Terengganu,Kuala Terengganu,2021/1/1,both,overall,overall,233.6
Terengganu,Kuala Terengganu,2021/1/1,female,overall,overall,115.7
Terengganu,Kuala Terengganu,2021/1/1,male,overall,overall,117.8
Terengganu,Marang,2021/1/1,both,overall,overall,119.5
Terengganu,Marang,2021/1/1,female,overall,overall,58.6
Terengganu,Marang,2021/1/1,male,overall,overall,60.9
Terengganu,Setiu,2021/1/1,both,overall,overall,60.5
Terengganu,Setiu,2021/1/1,female,overall,overall,29.7
Terengganu,Setiu,2021/1/1,male,overall,overall,30.8
W.P. Kuala Lumpur,W.P. Kuala Lumpur,2021/1/1,both,overall,overall,1964
W.P. Kuala Lumpur,W.P. Kuala Lumpur,2021/1/1,female,overall,overall,918.8
W.P. Kuala Lumpur,W.P. Kuala Lumpur,2021/1/1,male,overall,overall,1045.2
W.P. Labuan,W.P. Labuan,2021/1/1,both,overall,overall,96
W.P. Labuan,W.P. Labuan,2021/1/1,female,overall,overall,46.6
W.P. Labuan,W.P. Labuan,2021/1/1,male,overall,overall,49.4
W.P. Putrajaya,W.P. Putrajaya,2021/1/1,both,overall,overall,115.2
W.P. Putrajaya,W.P. Putrajaya,2021/1/1,female,overall,overall,58.5
W.P. Putrajaya,W.P. Putrajaya,2021/1/1,male,overall,overall,56.7
Johor,Batu Pahat,2022/1/1,both,overall,overall,497.5
Johor,Batu Pahat,2022/1/1,female,overall,overall,236
Johor,Batu Pahat,2022/1/1,male,overall,overall,261.5
Johor,Johor Bahru,2022/1/1,both,overall,overall,1723.7
Johor,Johor Bahru,2022/1/1,female,overall,overall,814.1
Johor,Johor Bahru,2022/1/1,male,overall,overall,909.6
Johor,Kluang,2022/1/1,both,overall,overall,323.5
Johor,Kluang,2022/1/1,female,overall,overall,146
Johor,Kluang,2022/1/1,male,overall,overall,177.5
Johor,Kota Tinggi,2022/1/1,both,overall,overall,224.9
Johor,Kota Tinggi,2022/1/1,female,overall,overall,106
Johor,Kota Tinggi,2022/1/1,male,overall,overall,118.9
Johor,Kulai,2022/1/1,both,overall,overall,329.2
Johor,Kulai,2022/1/1,female,overall,overall,152.7
Johor,Kulai,2022/1/1,male,overall,overall,176.5
Johor,Mersing,2022/1/1,both,overall,overall,79.1
Johor,Mersing,2022/1/1,female,overall,overall,36.9
Johor,Mersing,2022/1/1,male,overall,overall,42.1
Johor,Muar,2022/1/1,both,overall,overall,314
Johor,Muar,2022/1/1,female,overall,overall,142.8
Johor,Muar,2022/1/1,male,overall,overall,171.2
Johor,Pontian,2022/1/1,both,overall,overall,173.6
Johor,Pontian,2022/1/1,female,overall,overall,80.9
Johor,Pontian,2022/1/1,male,overall,overall,92.7
Johor,Segamat,2022/1/1,both,overall,overall,198.2
Johor,Segamat,2022/1/1,female,overall,overall,95.4
Johor,Segamat,2022/1/1,male,overall,overall,102.8
Johor,Tangkak,2022/1/1,both,overall,overall,164.6
Johor,Tangkak,2022/1/1,female,overall,overall,79.1
Johor,Tangkak,2022/1/1,male,overall,overall,85.5
Kedah,Baling,2022/1/1,both,overall,overall,144.9
Kedah,Baling,2022/1/1,female,overall,overall,70.8
Kedah,Baling,2022/1/1,male,overall,overall,74.1
Kedah,Bandar Baharu,2022/1/1,both,overall,overall,44.7
Kedah,Bandar Baharu,2022/1/1,female,overall,overall,21.8
Kedah,Bandar Baharu,2022/1/1,male,overall,overall,22.8
Kedah,Kota Setar,2022/1/1,both,overall,overall,376.8
Kedah,Kota Setar,2022/1/1,female,overall,overall,189.5
Kedah,Kota Setar,2022/1/1,male,overall,overall,187.4
Kedah,Kuala Muda,2022/1/1,both,overall,overall,550.5
Kedah,Kuala Muda,2022/1/1,female,overall,overall,268.6
Kedah,Kuala Muda,2022/1/1,male,overall,overall,281.9
Kedah,Kubang Pasu,2022/1/1,both,overall,overall,249.7
Kedah,Kubang Pasu,2022/1/1,female,overall,overall,126.6
Kedah,Kubang Pasu,2022/1/1,male,overall,overall,123.1
Kedah,Kulim,2022/1/1,both,overall,overall,341.3
Kedah,Kulim,2022/1/1,female,overall,overall,166.7
Kedah,Kulim,2022/1/1,male,overall,overall,174.6
Kedah,Langkawi,2022/1/1,both,overall,overall,96.4
Kedah,Langkawi,2022/1/1,female,overall,overall,46.6
Kedah,Langkawi,2022/1/1,male,overall,overall,49.7
Kedah,Padang Terap,2022/1/1,both,overall,overall,66.5
Kedah,Padang Terap,2022/1/1,female,overall,overall,31.9
Kedah,Padang Terap,2022/1/1,male,overall,overall,34.6
Kedah,Pendang,2022/1/1,both,overall,overall,99.8
Kedah,Pendang,2022/1/1,female,overall,overall,47
Kedah,Pendang,2022/1/1,male,overall,overall,52.8
Kedah,Pokok Sena,2022/1/1,both,overall,overall,50
Kedah,Pokok Sena,2022/1/1,female,overall,overall,22.8
Kedah,Pokok Sena,2022/1/1,male,overall,overall,27.3
Kedah,Sik,2022/1/1,both,overall,overall,68.6
Kedah,Sik,2022/1/1,female,overall,overall,33.7
Kedah,Sik,2022/1/1,male,overall,overall,35
Kedah,Yan,2022/1/1,both,overall,overall,73.8
Kedah,Yan,2022/1/1,female,overall,overall,36
Kedah,Yan,2022/1/1,male,overall,overall,37.9
Kelantan,Bachok,2022/1/1,both,overall,overall,160.7
Kelantan,Bachok,2022/1/1,female,overall,overall,82.7
Kelantan,Bachok,2022/1/1,male,overall,overall,78
Kelantan,Gua Musang,2022/1/1,both,overall,overall,104
Kelantan,Gua Musang,2022/1/1,female,overall,overall,48.3
Kelantan,Gua Musang,2022/1/1,male,overall,overall,55.7
Kelantan,Jeli,2022/1/1,both,overall,overall,56.1
Kelantan,Jeli,2022/1/1,female,overall,overall,28
Kelantan,Jeli,2022/1/1,male,overall,overall,28
Kelantan,Kecil Lojing,2022/1/1,both,overall,overall,10.8
Kelantan,Kecil Lojing,2022/1/1,female,overall,overall,5.2
Kelantan,Kecil Lojing,2022/1/1,male,overall,overall,5.6
Kelantan,Kota Bharu,2022/1/1,both,overall,overall,567.5
Kelantan,Kota Bharu,2022/1/1,female,overall,overall,284
Kelantan,Kota Bharu,2022/1/1,male,overall,overall,283.5
Kelantan,Kuala Krai,2022/1/1,both,overall,overall,107.1
Kelantan,Kuala Krai,2022/1/1,female,overall,overall,53.2
Kelantan,Kuala Krai,2022/1/1,male,overall,overall,53.8
Kelantan,Machang,2022/1/1,both,overall,overall,113.9
Kelantan,Machang,2022/1/1,female,overall,overall,57.3
Kelantan,Machang,2022/1/1,male,overall,overall,56.6
Kelantan,Pasir Mas,2022/1/1,both,overall,overall,234.2
Kelantan,Pasir Mas,2022/1/1,female,overall,overall,115.5
Kelantan,Pasir Mas,2022/1/1,male,overall,overall,118.6
Kelantan,Pasir Puteh,2022/1/1,both,overall,overall,138.9
Kelantan,Pasir Puteh,2022/1/1,female,overall,overall,70.1
Kelantan,Pasir Puteh,2022/1/1,male,overall,overall,68.9
Kelantan,Tanah Merah,2022/1/1,both,overall,overall,153.7
Kelantan,Tanah Merah,2022/1/1,female,overall,overall,74.8
Kelantan,Tanah Merah,2022/1/1,male,overall,overall,78.8
Kelantan,Tumpat,2022/1/1,both,overall,overall,183.7
Kelantan,Tumpat,2022/1/1,female,overall,overall,92.7
Kelantan,Tumpat,2022/1/1,male,overall,overall,91
Melaka,Alor Gajah,2022/1/1,both,overall,overall,251.8
Melaka,Alor Gajah,2022/1/1,female,overall,overall,122.1
Melaka,Alor Gajah,2022/1/1,male,overall,overall,129.8
Melaka,Jasin,2022/1/1,both,overall,overall,153.9
Melaka,Jasin,2022/1/1,female,overall,overall,71.5
Melaka,Jasin,2022/1/1,male,overall,overall,82.4
Melaka,Melaka Tengah,2022/1/1,both,overall,overall,602.8
Melaka,Melaka Tengah,2022/1/1,female,overall,overall,286.3
Melaka,Melaka Tengah,2022/1/1,male,overall,overall,316.5
Negeri Sembilan,Jelebu,2022/1/1,both,overall,overall,46.3
Negeri Sembilan,Jelebu,2022/1/1,female,overall,overall,21.2
Negeri Sembilan,Jelebu,2022/1/1,male,overall,overall,25
Negeri Sembilan,Jempol,2022/1/1,both,overall,overall,127.6
Negeri Sembilan,Jempol,2022/1/1,female,overall,overall,62.1
Negeri Sembilan,Jempol,2022/1/1,male,overall,overall,65.5
Negeri Sembilan,Kuala Pilah,2022/1/1,both,overall,overall,70.4
Negeri Sembilan,Kuala Pilah,2022/1/1,female,overall,overall,34.4
Negeri Sembilan,Kuala Pilah,2022/1/1,male,overall,overall,36
Negeri Sembilan,Port Dickson,2022/1/1,both,overall,overall,130.1
Negeri Sembilan,Port Dickson,2022/1/1,female,overall,overall,61.3
Negeri Sembilan,Port Dickson,2022/1/1,male,overall,overall,68.9
Negeri Sembilan,Rembau,2022/1/1,both,overall,overall,47.8
Negeri Sembilan,Rembau,2022/1/1,female,overall,overall,23.6
Negeri Sembilan,Rembau,2022/1/1,male,overall,overall,24.2
Negeri Sembilan,Seremban,2022/1/1,both,overall,overall,696.9
Negeri Sembilan,Seremban,2022/1/1,female,overall,overall,338.3
Negeri Sembilan,Seremban,2022/1/1,male,overall,overall,358.6
Negeri Sembilan,Tampin,2022/1/1,both,overall,overall,88.8
Negeri Sembilan,Tampin,2022/1/1,female,overall,overall,41.8
Negeri Sembilan,Tampin,2022/1/1,male,overall,overall,47
Pahang,Bentong,2022/1/1,both,overall,overall,116.7
Pahang,Bentong,2022/1/1,female,overall,overall,50.9
Pahang,Bentong,2022/1/1,male,overall,overall,65.8
Pahang,Bera,2022/1/1,both,overall,overall,98.9
Pahang,Bera,2022/1/1,female,overall,overall,46.3
Pahang,Bera,2022/1/1,male,overall,overall,52.6
Pahang,Cameron Highlands,2022/1/1,both,overall,overall,39.2
Pahang,Cameron Highlands,2022/1/1,female,overall,overall,17
Pahang,Cameron Highlands,2022/1/1,male,overall,overall,22.1
Pahang,Jerantut,2022/1/1,both,overall,overall,97
Pahang,Jerantut,2022/1/1,female,overall,overall,45.6
Pahang,Jerantut,2022/1/1,male,overall,overall,51.4
Pahang,Kuantan,2022/1/1,both,overall,overall,557.9
Pahang,Kuantan,2022/1/1,female,overall,overall,268.2
Pahang,Kuantan,2022/1/1,male,overall,overall,289.7
Pahang,Lipis,2022/1/1,both,overall,overall,97.9
Pahang,Lipis,2022/1/1,female,overall,overall,46.2
Pahang,Lipis,2022/1/1,male,overall,overall,51.7
Pahang,Maran,2022/1/1,both,overall,overall,114.7
Pahang,Maran,2022/1/1,female,overall,overall,55
Pahang,Maran,2022/1/1,male,overall,overall,59.7
Pahang,Pekan,2022/1/1,both,overall,overall,123.5
Pahang,Pekan,2022/1/1,female,overall,overall,57.2
Pahang,Pekan,2022/1/1,male,overall,overall,66.3
Pahang,Raub,2022/1/1,both,overall,overall,96.8
Pahang,Raub,2022/1/1,female,overall,overall,45.8
Pahang,Raub,2022/1/1,male,overall,overall,51
Pahang,Rompin,2022/1/1,both,overall,overall,100.4
Pahang,Rompin,2022/1/1,female,overall,overall,46
Pahang,Rompin,2022/1/1,male,overall,overall,54.4
Pahang,Temerloh,2022/1/1,both,overall,overall,171.4
Pahang,Temerloh,2022/1/1,female,overall,overall,83.2
Pahang,Temerloh,2022/1/1,male,overall,overall,88.2
Perak,Bagan Datuk,2022/1/1,both,overall,overall,82.3
Perak,Bagan Datuk,2022/1/1,female,overall,overall,36.9
Perak,Bagan Datuk,2022/1/1,male,overall,overall,45.3
Perak,Batang Padang,2022/1/1,both,overall,overall,125.7
Perak,Batang Padang,2022/1/1,female,overall,overall,58.2
Perak,Batang Padang,2022/1/1,male,overall,overall,67.5
Perak,Hilir Perak,2022/1/1,both,overall,overall,142.3
Perak,Hilir Perak,2022/1/1,female,overall,overall,66.7
Perak,Hilir Perak,2022/1/1,male,overall,overall,75.6
Perak,Hulu Perak,2022/1/1,both,overall,overall,95.9
Perak,Hulu Perak,2022/1/1,female,overall,overall,46.2
Perak,Hulu Perak,2022/1/1,male,overall,overall,49.6
Perak,Kampar,2022/1/1,both,overall,overall,98.2
Perak,Kampar,2022/1/1,female,overall,overall,48.1
Perak,Kampar,2022/1/1,male,overall,overall,50
Perak,Kerian,2022/1/1,both,overall,overall,167.5
Perak,Kerian,2022/1/1,female,overall,overall,81.5
Perak,Kerian,2022/1/1,male,overall,overall,86
Perak,Kinta,2022/1/1,both,overall,overall,895.8
Perak,Kinta,2022/1/1,female,overall,overall,433.2
Perak,Kinta,2022/1/1,male,overall,overall,462.6
Perak,Kuala Kangsar,2022/1/1,both,overall,overall,176.7
Perak,Kuala Kangsar,2022/1/1,female,overall,overall,87.2
Perak,Kuala Kangsar,2022/1/1,male,overall,overall,89.4
Perak,Larut Dan Matang,2022/1/1,both,overall,overall,272.6
Perak,Larut Dan Matang,2022/1/1,female,overall,overall,131.8
Perak,Larut Dan Matang,2022/1/1,male,overall,overall,140.8
Perak,Manjung,2022/1/1,both,overall,overall,249.6
Perak,Manjung,2022/1/1,female,overall,overall,115.8
Perak,Manjung,2022/1/1,male,overall,overall,133.7
Perak,Muallim,2022/1/1,both,overall,overall,78
Perak,Muallim,2022/1/1,female,overall,overall,40.7
Perak,Muallim,2022/1/1,male,overall,overall,37.3
Perak,Perak Tengah,2022/1/1,both,overall,overall,95.6
Perak,Perak Tengah,2022/1/1,female,overall,overall,46.4
Perak,Perak Tengah,2022/1/1,male,overall,overall,49.2
Perak,Selama,2022/1/1,both,overall,overall,34.5
Perak,Selama,2022/1/1,female,overall,overall,17.1
Perak,Selama,2022/1/1,male,overall,overall,17.4
Perlis,Perlis,2022/1/1,both,overall,overall,289.8
Perlis,Perlis,2022/1/1,female,overall,overall,145.2
Perlis,Perlis,2022/1/1,male,overall,overall,144.6
Pulau Pinang,Barat Daya,2022/1/1,both,overall,overall,239.6
Pulau Pinang,Barat Daya,2022/1/1,female,overall,overall,118.4
Pulau Pinang,Barat Daya,2022/1/1,male,overall,overall,121.2
Pulau Pinang,Seberang Perai Selatan,2022/1/1,both,overall,overall,185.5
Pulau Pinang,Seberang Perai Selatan,2022/1/1,female,overall,overall,92
Pulau Pinang,Seberang Perai Selatan,2022/1/1,male,overall,overall,93.5
Pulau Pinang,Seberang Perai Tengah,2022/1/1,both,overall,overall,422.8
Pulau Pinang,Seberang Perai Tengah,2022/1/1,female,overall,overall,199
Pulau Pinang,Seberang Perai Tengah,2022/1/1,male,overall,overall,223.7
Pulau Pinang,Seberang Perai Utara,2022/1/1,both,overall,overall,341.3
Pulau Pinang,Seberang Perai Utara,2022/1/1,female,overall,overall,168
Pulau Pinang,Seberang Perai Utara,2022/1/1,male,overall,overall,173.3
Pulau Pinang,Timur Laut,2022/1/1,both,overall,overall,551.8
Pulau Pinang,Timur Laut,2022/1/1,female,overall,overall,272.5
Pulau Pinang,Timur Laut,2022/1/1,male,overall,overall,279.3
Sabah,Beaufort,2022/1/1,both,overall,overall,76.1
Sabah,Beaufort,2022/1/1,female,overall,overall,36.7
Sabah,Beaufort,2022/1/1,male,overall,overall,39.4
Sabah,Beluran,2022/1/1,both,overall,overall,76.3
Sabah,Beluran,2022/1/1,female,overall,overall,35.2
Sabah,Beluran,2022/1/1,male,overall,overall,41.1
Sabah,Kalabakan,2022/1/1,both,overall,overall,46.6
Sabah,Kalabakan,2022/1/1,female,overall,overall,21
Sabah,Kalabakan,2022/1/1,male,overall,overall,25.6
Sabah,Keningau,2022/1/1,both,overall,overall,153.2
Sabah,Keningau,2022/1/1,female,overall,overall,74.1
Sabah,Keningau,2022/1/1,male,overall,overall,79.1
Sabah,Kinabatangan,2022/1/1,both,overall,overall,138.1
Sabah,Kinabatangan,2022/1/1,female,overall,overall,61.4
Sabah,Kinabatangan,2022/1/1,male,overall,overall,76.8
Sabah,Kota Belud,2022/1/1,both,overall,overall,108.3
Sabah,Kota Belud,2022/1/1,female,overall,overall,53.9
Sabah,Kota Belud,2022/1/1,male,overall,overall,54.4
Sabah,Kota Kinabalu,2022/1/1,both,overall,overall,500.8
Sabah,Kota Kinabalu,2022/1/1,female,overall,overall,243.9
Sabah,Kota Kinabalu,2022/1/1,male,overall,overall,256.9
Sabah,Kota Marudu,2022/1/1,both,overall,overall,71.1
Sabah,Kota Marudu,2022/1/1,female,overall,overall,34.7
Sabah,Kota Marudu,2022/1/1,male,overall,overall,36.4
Sabah,Kuala Penyu,2022/1/1,both,overall,overall,23.7
Sabah,Kuala Penyu,2022/1/1,female,overall,overall,11.8
Sabah,Kuala Penyu,2022/1/1,male,overall,overall,12
Sabah,Kudat,2022/1/1,both,overall,overall,87.3
Sabah,Kudat,2022/1/1,female,overall,overall,42.9
Sabah,Kudat,2022/1/1,male,overall,overall,44.3
Sabah,Kunak,2022/1/1,both,overall,overall,67.8
Sabah,Kunak,2022/1/1,female,overall,overall,31.3
Sabah,Kunak,2022/1/1,male,overall,overall,36.6
Sabah,Lahad Datu,2022/1/1,both,overall,overall,226.9
Sabah,Lahad Datu,2022/1/1,female,overall,overall,106.5
Sabah,Lahad Datu,2022/1/1,male,overall,overall,120.5
Sabah,Nabawan,2022/1/1,both,overall,overall,29.2
Sabah,Nabawan,2022/1/1,female,overall,overall,13.8
Sabah,Nabawan,2022/1/1,male,overall,overall,15.5
Sabah,Papar,2022/1/1,both,overall,overall,152.6
Sabah,Papar,2022/1/1,female,overall,overall,71.3
Sabah,Papar,2022/1/1,male,overall,overall,81.3
Sabah,Penampang,2022/1/1,both,overall,overall,163.2
Sabah,Penampang,2022/1/1,female,overall,overall,77.1
Sabah,Penampang,2022/1/1,male,overall,overall,86.1
Sabah,Pitas,2022/1/1,both,overall,overall,37.3
Sabah,Pitas,2022/1/1,female,overall,overall,18.1
Sabah,Pitas,2022/1/1,male,overall,overall,19.2
Sabah,Putatan,2022/1/1,both,overall,overall,69.2
Sabah,Putatan,2022/1/1,female,overall,overall,32.9
Sabah,Putatan,2022/1/1,male,overall,overall,36.3
Sabah,Ranau,2022/1/1,both,overall,overall,86.3
Sabah,Ranau,2022/1/1,female,overall,overall,41.8
Sabah,Ranau,2022/1/1,male,overall,overall,44.5
Sabah,Sandakan,2022/1/1,both,overall,overall,435.3
Sabah,Sandakan,2022/1/1,female,overall,overall,210.6
Sabah,Sandakan,2022/1/1,male,overall,overall,224.7
Sabah,Semporna,2022/1/1,both,overall,overall,165.4
Sabah,Semporna,2022/1/1,female,overall,overall,80.6
Sabah,Semporna,2022/1/1,male,overall,overall,84.8
Sabah,Sipitang,2022/1/1,both,overall,overall,38.1
Sabah,Sipitang,2022/1/1,female,overall,overall,18.3
Sabah,Sipitang,2022/1/1,male,overall,overall,19.9
Sabah,Tambunan,2022/1/1,both,overall,overall,32.1
Sabah,Tambunan,2022/1/1,female,overall,overall,15.8
Sabah,Tambunan,2022/1/1,male,overall,overall,16.3
Sabah,Tawau,2022/1/1,both,overall,overall,369.6
Sabah,Tawau,2022/1/1,female,overall,overall,177.2
Sabah,Tawau,2022/1/1,male,overall,overall,192.5
Sabah,Telupid,2022/1/1,both,overall,overall,28.9
Sabah,Telupid,2022/1/1,female,overall,overall,13.1
Sabah,Telupid,2022/1/1,male,overall,overall,15.7
Sabah,Tenom,2022/1/1,both,overall,overall,52
Sabah,Tenom,2022/1/1,female,overall,overall,25.3
Sabah,Tenom,2022/1/1,male,overall,overall,26.7
Sabah,Tongod,2022/1/1,both,overall,overall,42.2
Sabah,Tongod,2022/1/1,female,overall,overall,19.4
Sabah,Tongod,2022/1/1,male,overall,overall,22.8
Sabah,Tuaran,2022/1/1,both,overall,overall,137.1
Sabah,Tuaran,2022/1/1,female,overall,overall,67.4
Sabah,Tuaran,2022/1/1,male,overall,overall,69.7
Sarawak,Asajaya,2022/1/1,both,overall,overall,34.1
Sarawak,Asajaya,2022/1/1,female,overall,overall,16.7
Sarawak,Asajaya,2022/1/1,male,overall,overall,17.4
Sarawak,Bau,2022/1/1,both,overall,overall,53.1
Sarawak,Bau,2022/1/1,female,overall,overall,25.6
Sarawak,Bau,2022/1/1,male,overall,overall,27.5
Sarawak,Belaga,2022/1/1,both,overall,overall,22.6
Sarawak,Belaga,2022/1/1,female,overall,overall,9.7
Sarawak,Belaga,2022/1/1,male,overall,overall,12.9
Sarawak,Beluru,2022/1/1,both,overall,overall,28
Sarawak,Beluru,2022/1/1,female,overall,overall,13
Sarawak,Beluru,2022/1/1,male,overall,overall,15
Sarawak,Betong,2022/1/1,both,overall,overall,36.5
Sarawak,Betong,2022/1/1,female,overall,overall,17.6
Sarawak,Betong,2022/1/1,male,overall,overall,18.9
Sarawak,Bintulu,2022/1/1,both,overall,overall,179.7
Sarawak,Bintulu,2022/1/1,female,overall,overall,82.8
Sarawak,Bintulu,2022/1/1,male,overall,overall,96.9
Sarawak,Bukit Mabong,2022/1/1,both,overall,overall,10.4
Sarawak,Bukit Mabong,2022/1/1,female,overall,overall,4.1
Sarawak,Bukit Mabong,2022/1/1,male,overall,overall,6.3
Sarawak,Dalat,2022/1/1,both,overall,overall,21.2
Sarawak,Dalat,2022/1/1,female,overall,overall,10.3
Sarawak,Dalat,2022/1/1,male,overall,overall,10.9
Sarawak,Daro,2022/1/1,both,overall,overall,19.6
Sarawak,Daro,2022/1/1,female,overall,overall,9.1
Sarawak,Daro,2022/1/1,male,overall,overall,10.6
Sarawak,Julau,2022/1/1,both,overall,overall,15.4
Sarawak,Julau,2022/1/1,female,overall,overall,7.8
Sarawak,Julau,2022/1/1,male,overall,overall,7.6
Sarawak,Kabong,2022/1/1,both,overall,overall,18.6
Sarawak,Kabong,2022/1/1,female,overall,overall,9.3
Sarawak,Kabong,2022/1/1,male,overall,overall,9.4
Sarawak,Kanowit,2022/1/1,both,overall,overall,24.6
Sarawak,Kanowit,2022/1/1,female,overall,overall,12.3
Sarawak,Kanowit,2022/1/1,male,overall,overall,12.3
Sarawak,Kapit,2022/1/1,both,overall,overall,36.2
Sarawak,Kapit,2022/1/1,female,overall,overall,18
Sarawak,Kapit,2022/1/1,male,overall,overall,18.2
Sarawak,Kuching,2022/1/1,both,overall,overall,615.8
Sarawak,Kuching,2022/1/1,female,overall,overall,305.2
Sarawak,Kuching,2022/1/1,male,overall,overall,310.6
Sarawak,Lawas,2022/1/1,both,overall,overall,37.2
Sarawak,Lawas,2022/1/1,female,overall,overall,18.2
Sarawak,Lawas,2022/1/1,male,overall,overall,18.9
Sarawak,Limbang,2022/1/1,both,overall,overall,45.6
Sarawak,Limbang,2022/1/1,female,overall,overall,22.2
Sarawak,Limbang,2022/1/1,male,overall,overall,23.4
Sarawak,Lubok Antu,2022/1/1,both,overall,overall,24.6
Sarawak,Lubok Antu,2022/1/1,female,overall,overall,12.1
Sarawak,Lubok Antu,2022/1/1,male,overall,overall,12.4
Sarawak,Lundu,2022/1/1,both,overall,overall,33.8
Sarawak,Lundu,2022/1/1,female,overall,overall,15.8
Sarawak,Lundu,2022/1/1,male,overall,overall,18
Sarawak,Maradong,2022/1/1,both,overall,overall,20.5
Sarawak,Maradong,2022/1/1,female,overall,overall,10.3
Sarawak,Maradong,2022/1/1,male,overall,overall,10.2
Sarawak,Marudi,2022/1/1,both,overall,overall,18.8
Sarawak,Marudi,2022/1/1,female,overall,overall,8.8
Sarawak,Marudi,2022/1/1,male,overall,overall,10
Sarawak,Matu,2022/1/1,both,overall,overall,16.4
Sarawak,Matu,2022/1/1,female,overall,overall,7.5
Sarawak,Matu,2022/1/1,male,overall,overall,8.8
Sarawak,Miri,2022/1/1,both,overall,overall,251.2
Sarawak,Miri,2022/1/1,female,overall,overall,119.8
Sarawak,Miri,2022/1/1,male,overall,overall,131.3
Sarawak,Mukah,2022/1/1,both,overall,overall,42.5
Sarawak,Mukah,2022/1/1,female,overall,overall,20.1
Sarawak,Mukah,2022/1/1,male,overall,overall,22.4
Sarawak,Pakan,2022/1/1,both,overall,overall,15.6
Sarawak,Pakan,2022/1/1,female,overall,overall,7.4
Sarawak,Pakan,2022/1/1,male,overall,overall,8.2
Sarawak,Pusa,2022/1/1,both,overall,overall,19.7
Sarawak,Pusa,2022/1/1,female,overall,overall,9.6
Sarawak,Pusa,2022/1/1,male,overall,overall,10.1
Sarawak,Samarahan,2022/1/1,both,overall,overall,133.5
Sarawak,Samarahan,2022/1/1,female,overall,overall,68.8
Sarawak,Samarahan,2022/1/1,male,overall,overall,64.7
Sarawak,Saratok,2022/1/1,both,overall,overall,23.1
Sarawak,Saratok,2022/1/1,female,overall,overall,11.8
Sarawak,Saratok,2022/1/1,male,overall,overall,11.4
Sarawak,Sarikei,2022/1/1,both,overall,overall,44.4
Sarawak,Sarikei,2022/1/1,female,overall,overall,22.2
Sarawak,Sarikei,2022/1/1,male,overall,overall,22.3
Sarawak,Sebauh,2022/1/1,both,overall,overall,29.1
Sarawak,Sebauh,2022/1/1,female,overall,overall,12.7
Sarawak,Sebauh,2022/1/1,male,overall,overall,16.4
Sarawak,Selangau,2022/1/1,both,overall,overall,19.9
Sarawak,Selangau,2022/1/1,female,overall,overall,9.7
Sarawak,Selangau,2022/1/1,male,overall,overall,10.2
Sarawak,Serian,2022/1/1,both,overall,overall,86
Sarawak,Serian,2022/1/1,female,overall,overall,42
Sarawak,Serian,2022/1/1,male,overall,overall,44
Sarawak,Sibu,2022/1/1,both,overall,overall,249
Sarawak,Sibu,2022/1/1,female,overall,overall,121.1
Sarawak,Sibu,2022/1/1,male,overall,overall,127.9
Sarawak,Simunjan,2022/1/1,both,overall,overall,36.5
Sarawak,Simunjan,2022/1/1,female,overall,overall,17.4
Sarawak,Simunjan,2022/1/1,male,overall,overall,19.1
Sarawak,Song,2022/1/1,both,overall,overall,10
Sarawak,Song,2022/1/1,female,overall,overall,5.2
Sarawak,Song,2022/1/1,male,overall,overall,4.9
Sarawak,Sri Aman,2022/1/1,both,overall,overall,61.1
Sarawak,Sri Aman,2022/1/1,female,overall,overall,29.6
Sarawak,Sri Aman,2022/1/1,male,overall,overall,31.6
